car,score,content
2026 제네시스 GV70,8.67,디자인 승차감 모든게 완벽하지만 연비 깡패입니다 전 분명 제네시스를 샀는데 연비는 슈퍼카 연비가 나오네요? 아무리 생각해 봐도 제 발이 문제인거 같아서 내일 정형외과 가보려구요..
2026 제네시스 GV70,8.00,연비가 최악이에요 디자인 주행 다 만족합니다 벤츠랑 고민하다가 결절했는데 후회안합니다
2026 제네시스 GV70,8.67,"디자인, 브랜드만 보고 구매했지만 주행성능 또한 훌륭함. 아직 길들이기 중이라 130이상 안밟아봤지만 130에서 코너링이 안정적임. 동급 수입차 대비 인테리어는 넘사임. 그돈씨충들에게 인테리어 하나로 설명 가능함. 가격대가 5000중반~7000후반까지 다양한데, 그냥 대충 보면 외관은 다 거기서 거기임. 6000중반까지가 가성비의 영역이 아닐까 싶음. 본인은 욕심버리고 취등록세포함 6600에 졸업함."
2026 제네시스 GV70,6.33,"24.12.13일 차를 받고 신차 길들이겸 낚시하러 대구서 통영갔다 대구 들러 포항오니 460km 주행. ㅇ 연비ㅡ대부분 고속도로 스마트크루저컨터롤 시속 90km 내외 로주행. 포항도착후 연비 9km. 시내주행 기대됨.. ㅇ 옵션ㅡ 1. SDS2(300만원)ㅡ 시트 너무 딱딱해 엉덩이 아픔. 비추 2. B&O(뱅앤울럽 스피크)ㅡ K5스프커 옵션과 음질 차이 없음 3. 빌드인캠 ㅡ 18시간(?) 마다, 배터리 보호 사유, 녹화중지 메시 지 옴.(전차 K5에 부착한 30만원짜리 블랙박스는 아무 문제 없었는데..) ㅇ 차 결함(?) ㅡ 포항 도착후 시동 껄려는데 창문 닫힌 내부에 경운기 비슷한 소리 들림. ㅡ내부는 아닌 듯 하고 본넷 열어보 니 팬벨트 소리가 너무 크게 탈탈탈.. 창문 닫힌 차내부에서도 들리는 너무 시끄러운 탈탈탈. ㅡ차 나오고 2주도 안된는데, 크루즈컨터롤로 정속주행 밖에 안했는데 블루핸즈로 가보라고 딜러에게 정중히 안내받음..."
2026 제네시스 GV70,7.33,그 전에 경차를 타서 그런지 승차감도 그렇고 안전한 느낌이 좋네요. 근데 연비는 정말 안좋은 것 같어요. ㅋ
2026 제네시스 GV70,9.33,지금까지 겪어보지못한 안정감과 단단하면서 부드러운 승차감 아주 만족합니다!
2026 제네시스 GV70,9.00,시내 연비가 안좋은거 말곤 동급 최고라고 생각 출력 좋고 실내 좋고 2열도 나쁘진 않음
2026 제네시스 GV70,9.67,네이버에서 오너평기보고 연비때문에 살까말까 고민 많이 했었는데 진작 살걸 그랬어요 그동안 미뤄온게 짜증이 나네요 저는 막히는 길을 다니지 않아서 그런지 연비 괜찮게 나오고 전에 타던 레*랑 연비 비교해서 그닥 나쁘지않아요 오히려 경차였을때 은근히 연비가 많이 나와서 불만이였어요 . 다들 타보고 실내 조용하고 이쁘고 승차감 좋다하네요 여러 편리한 기능도 많고 넘 맘에 들어요
2026 제네시스 GV70,8.83,연비빼고 풀만족합니다
2026 제네시스 GV70,3.33,저지금까지 핸들에서소리나서교체. 문이안열려서 교체 지긍은창문어 열렸따안닫치고 벌써 3번째. 교체중 배기음에서 물소리와함께. 달달거림니다 ㅡ5개월됫는데 어케해야하냐요 큰맘먹꼬샀는데최악 ㅡㅡ
2026 제네시스 GV70,10.00,"세련된 외관 디자인과 고급스러운 인테리어가 조화를 이루는 프리미엄 SUV입니다. 넉넉한 실내 공간과 편안한 시트는 장거리 운전에서도 피로를 최소화하며, 정교한 서스펜션과 부드러운 승차감은 도심 주행과 고속 주행 모두에서 탁월한 성능을 발휘합니다. 최신 첨단 안전 사양과 직관적인 인포테인먼트 시스템은 운전 편의성을 한층 높여줍니다. 동급 대비 뛰어난 품질과 성능으로 높은 만족감을 제공합니다."
2026 제네시스 GV70,8.17,"연비빼고는 다 만족 디자인, 성능 다 만족 가격은 조금 비싸지만 그만평가"
2026 제네시스 GV70,7.17,고급스럽고 좋습니다. 다만 휠 인치업은 비추입니다. 승차감 별로요 연비가 극악이라서 행사있거나 장거리에만 운행하고있습니다.
2026 제네시스 GV70,9.33,"3600km 주행, 3.5T 스포츠 AWD연비는 배기량 높으니 납득가능합니다. 고급유 기준 고속주행 실연비 11-13 정도 잘 나오구요. 시내 4-7 사이 나옵니다. 그외 모든 부분 특히 승차감 등 전반적으로 다 만족합니다."
2026 제네시스 GV70,7.33,실제 타 보면 작은 차는 아닙니다.실내도 가족 3명 타기엔 충분하구요. 디자인은 참 맘에 드네요. 출력은 300마력 차는 아닌 것 같고 체감상 200 중반 정도 되는 것 같네요. 힘은 충분하지만 터보렉 때문인지 급가속 시 반박자 느리게 변속됩니다. 정차 시 진동은 약간 있는 편입니다. 내부 인테리어도 상당히 고급지고 좋네요. 옵션 넣으면 가격도 수입차 수준이라 가성비 차량은 아니지만 편하게 패밀리카로는 좋은 것 같아요~ 연비 보고 타는 차는 아니라 크게 신경은 안 쓰이구요~ 전반적으로는 가장 만족하는 차 입니다~
2026 제네시스 GV70,7.33,"브랜드 이미지, 디자인 및 시스템, 서비스 편리성 등으로 동급 외제차 대비 가성비 차량"
2026 제네시스 GV70,9.33,야간에 운전이 시인성이 좋고 편안하고 정숙정도 좋고 편의사항이 좋아서 만족합니다.
2026 제네시스 GV70,8.83,일반적이 패밀리 용도로 부족함이 없네요 승차감도 승용차랑 차이가 없어요
2026 제네시스 GV70,10.00,최고의 자동차 한국차중 가장 명차인거같습니다. 제네시스 중에서도요. 승차감이 정말 좋습니다.
2026 제네시스 GV70,8.67,정말 다 마음에 드는데 고속도로에서 막히면 기름 살살 녹아요 ~~~~~~
2026 제네시스 GV70,9.67,전반적으로 균형 잘잡힌 고급 소형 SUV라거 생각합니다..........
2026 제네시스 GV70,9.33,진짜 디자인부터 모든게 이쁘고 잘만듬. 근데 연비가...근데 연비가...
2026 제네시스 GV70,8.50,연비빼곤 대체적으로 만족함. 쿠페라 뒷라인 못생긴건 감안하고 타야함.
2026 제네시스 GV70,7.33,"연비, 공간성 제외하면 최고입니다. 단기간 내에 브랜드 가치가 엄청 올라갔는데, 베스트 셀러인만큼 브랜드가치 상승에 일조한점은 확실해보이네요."
2026 제네시스 GV70,9.00,예쁘고 편안하고 정숙해서 모든게 용서가 되는차 그래도 연비는... 좀...
2026 제네시스 GV70,4.67,차량가격에 비해 품질이 마니 떨어지며 내구성이 좋지못하구 겉만 번드리하게 만들었네요
2026 제네시스 GV70,8.50,출퇴근 10km라서 연비는 매우 안나오는데 장거리 뛸 때는 좀 더 낫네요. 이전 차가 하이브리드라 연비가 많이 아쉬운데 장점만 보면 너무 좋아요. 심지어 하이브리드보다 조용해서 뒤에 어디선가 경적을 울려도 시끄럽게 안들리고 정말 작게 들려서 신기할 정도네요. 디자인은 말할 것도 없고요. 타고싶은 차 없어서 이전 차로 버티고 있었는데 칠공이 얼굴 보고 삼..
2026 제네시스 GV70,9.33,가격이 비싸기는하지만 그만큼 값어치를 해서 문제 없는 것 같아요. 승차감도 좋고 트렁크가 좀 생각보다 좁은것같기는 하지만 불편함 없이 잘 타고 있습니다. 디자인은 말할 필요도 없고요~!^^
2026 제네시스 GV70,9.83,외부 내부 디자인 만으로 동급 대비 70이만한 차가없고 주행질감이나 운전성능 다맘에듭니다
2026 제네시스 GV70,8.17,첫차로 큰마음 먹고 구매했습니다 520i랑 고민했는데 아무래도 정비 편의성과 작지만 폴딩이 가능한 suv가 필요해서 구매하게 되었습니다. 디자인 정숙성 전부 마음에 들지만 딱 하니 연비가 눈물이 납니다 차급에 비해 연비가 떨어지는 것 같습니댜
2026 제네시스 GV70,9.00,외관 디자인 너무 이쁘고 디자인적으로는 동급 차량들과 비교해봐도 전혀 빠짐이 없는것 같습니다. 오히려 더 이쁘다고 생각 (개인취향 일 수도있음) 내부 또한 시트옵션2의 경우 실내 조명 / 시트 착좌감 / 실내 디자인 / 편의성 모두 우수하고 승차감도 상당히 좋습니다. 특히 착좌감이 너무 좋구요! 운전 시 실내 정숙도 또한 너무 좋아요 지인분들도 타셨을때 차가 너무 조용하다고 휘발유 차량 아닌것 같다하실정도로 방음이 좋습니다 현재 2600km 정도 탔는데 별다른 고장이나 하자도 없구요 승차감 극악이라는 sm6에서 넘어와서 그런지 모든것들이 다 만족스럽습니다. 다만 연비가 좋지 않다는점! 이건 알고 샀기때문에 크게 제겐 단점까진 아닌것 같습니다. gv70 적극 추천합니다!
2026 제네시스 GV70,7.67,연비가많이안나옴..^^
2026 제네시스 GV70,9.50,한국의 최고 명차 제네시스는 영원합니다. 매우 만족하고 있으며 어디 내놔도 손색없습니다.
2026 제네시스 GV70,9.33,연비 이외에는 나무랄게 없습니다. 전체적으로 마음에 들어요. 가족끼리 탈 차로는 좋습니다.
2026 제네시스 GV70,9.00,디스커버리스포츠 타다 넘어왔는데 모든것이 더 우수합니다 서비스센터부터 마음이 편함 연비가 아쉽지만 그건 시내운전만 하니 어쩔수없고 보험료저렴 공영주차장할인 디자인 조용함 고급스러움 빠지는게 없음 완전만족
2026 제네시스 GV70,8.33,"연비안좋고 SUV치고 트렁크작은거 빼면 전부다 만족합니다^^디자인,승차감 다 좋아서 만족하고 탑니다👍"
2026 제네시스 GV70,9.33,"1. 6월 출고, 현재 연비 5,200km 주행에 딱 9.8, 연비는 알고 산거라 후회는 없음, 고속도로 정속크루즈 연비는 14까지도 나오는편, 내리막 많으면 15.8까지도 봄 (근데 연비 보고 산 차는 아니잖아요?) 2. 실내 매우 고급짐 동승자 중 칭찬 안하는사람 없음 3. 주행성 국산 SUV중엔 최고인 편 (전자제어 서스펜션에 19인치 휠 역체감이 확실함, 넣는게 좋음), 정숙성도 최고, 노면소음, 풍절음 적음 4. 디자인은 깔게 없음 5. 뽑기운이 좀 필요한 듯 (배터리 방전, 단차 등) 6. 2~3인가족에게는 최고, 4인가족은 글쎄.. 7. 가격은 전년대비 너무 오른게 아닌가.. 내년 하브는 더하겠죠?"
2026 제네시스 GV70,8.33,아주 부드럽진않음. 그래도 가격에 비해 쌈뽕한 디자인과 훌륭한 가성비를 뽑을 수 있음
2026 제네시스 GV70,9.00,그냥 좋아요 무조건 좋습니다... 셀토스타다가 샀는데 고급스런 차의 느낌이 확실히 체감됩니다
2026 제네시스 GV70,10.00,우리 가족에게 최고의 자동차. 프리미엄 중형SUV의 교과서가 되길 응원 합니다.
2026 제네시스 GV70,7.83,차나오자마자 엔진소음으로 엔진 전체교체 등 소음 문제가 있었습니다. 차를 좀 신경써서 제작 바랍니다.
2026 제네시스 GV70,8.50,프리미엄D세그먼트 suv에서 최고라고 봅니다. 현대 제네시스의 엄청난 발전
2026 제네시스 GV70,9.17,연비는 흐린눈 하고 구입했습니다 실내외 디자인 너무 맘에 들고 2.5는 저공해차량이라 공영주차장 할인도 받을 수 있어서 넘 좋아요 !!
2026 제네시스 GV70,7.67,"X3. GLC 등과 비교 가성비는 좋으나, 연비가 최악임"
2026 제네시스 GV70,6.67,연비 좋지 않음 도심주행 5 나옴 고속도로 컨트롤 잘해도 12 나옴 디자인 예쁨 성능 우수함 승차감 좋음
2026 제네시스 GV70,9.17,동급에선 취향차이겠지만 저에겐 잘맞아요 좋습니다 굳굳구두구ㅜ구구구구구구구ㅜ굳
2026 제네시스 GV70,8.50,"연비 부분은 인지하고 구매한부분이라 별다른 아쉬움은 없습니다. 대신 실내 정숙성, 주행안정감, 디자인 등 전반적인 부분에서 크게만족스럽네요. 기존에 전기차를 타고있는데, 기타 노면소음들이 전기차와 비슷한것 같아 NVH측면에서도 크게 만족스럽습니다."
2026 제네시스 GV70,10.00,"흠잡을때 없이 내, 외장 디자인, 주행성능 모두 Good! 연비도 이정도면 만족합니다 연비 걱정이시분들은 gv70말고 다른차 보셔요"
2026 제네시스 GV70,9.00,독3사에 꿀리지 않음 내/외부 테리어 현시점 국산차 정점이지 않나 싶음 배기량과 체급을 생각해도 다소 아쉬운 연비
2026 제네시스 GV70,9.33,디자인은 최고라 할 수 있고 성능 좋고 옵션은 화려한 수준 다만 가격은 높은편 이지만 차량 모든 걸 감안했을땐 괜찮은 수준이며 연비가 조금 아쉽다 종합적으로 동급 수입차에 견줄만한 몇 안되는 국산차
2026 제네시스 GV70,8.67,"2개월. 타보니 장점이 많은 차입니다 시내주행 연비는4키로 나오네요ᆢ,."
2026 제네시스 GV70,9.83,솔직히 이급은 독삼사 엔트리보다 더 좋다고 봅니다 다른 독삼사 타봐도 이급은 고급감이나 편의옵션 그리고 주행 성능까지 훨씬 만족감 크다고 봐요 실내 내장제 고급감은 비교불가고 옵션도 너무 좋아여 단점은 연비가 2500cc 라 살짝 구리긴한데 그냥저냥 탈만합니다 굳
2026 제네시스 GV70,9.67,부드럽고 폭신하고 너그러운 주행감과 멋진 디자인. 고급진 거주성과 품질이 40년 운전 경험중 가장 마음에 듭니다. 디테일한 설명의 네비. 각종 편의사양. 최고입니다시야 확보도 여유롭고 연비도 그정도면 나쁘지 않다고 생각합니다 . 차계부 꼼꼼히 작성하며 과거의 여러 승용차들과 비교하는 재미도 느껴보겠습니다
2026 제네시스 GV70,8.83,"디자인과 주행성능, 승차감과 정숙성등 여러면에서 매우 만족합니다. 짧은거리 위주의 운행을 자주하여 연비는 극악이네요."
2026 제네시스 GV70,9.67,페리 모델 25년 6월 초 출고 후 2.5개월 약3천km 주행거리 시점에서... 외부 디자인은 볼때마다 멋있고(세레스 블루 강추)... 내부 역시 고급스럽고... 3.5T라서 밟는데로 수~~우~~욱 치고 나가고... 모든면에서 만족스럽습니다.
2026 제네시스 GV70,8.83,젊은 30대 40대 가장이 몰기 딱좋은 패밀리카입니다!아주 만족하며 타고 다닙니다!!
2026 제네시스 GV70,9.17,연비 빼고는 완벽한 자동차입니다. 구입하길 정말 잘했어요////////////////
2026 제네시스 GV70,10.00,촤고의 명차다 편의성 주행감 정숙성 엔진파워 외관디자인 전부 만족할만한 차임 다만 단점은 괴랄한 가격
2026 제네시스 GV70,7.50,연비 빼고 모든게 만족스러운 차 연비 고민 된다면 제네시스는 전기차로 접할 것
2026 제네시스 GV70,8.83,"내 환경과 용도를 고려했을때 동급 최강이라 생각됨 출퇴근 거리가 짧고 3인 가족 교외 나들이 용으로 아주 만족 2중 접합유리+노이즈캔슬링으로 정숙성 최고에 디자인과 실내 편의성 모두 추천 간혹 연비가 나쁘고 뒷공간이 좁다는 사람들이 있는데 내 환경기준에서는 결코 부족하지않음 그건 GV70을 용도에 맞지 않는 상황에서 살려고 하는 사람임 장거리 위주의 운전환경이면 하이브리드나 전기차로 가시고 공간을 중요시할 사람은 카니발, 스타렉스 타면됨"
